1.07727,0.02996254,0.099,0.235294118,0,0.925,0.05,3.5
0.21416,0.416870117,0.099,0.235294118,0,1.075,0.25,4.5
0.00533,0.041275024,0.299,0.235294118,0,0.925,0.45,4
0.3265,0.038262978,0.299,0.705882353,0.272727273,1.075,0.05,3.5
1.64963,0.243331909,0,0.235294118,0.409090909,0.925,0.15,3.5
0.00141,0.016578674,0.199,0.235294118,0.090909091,1,0.05,3
0.80424,0.336208344,0,0.235294118,0.136363636,0.925,0.1,4
0.1719,0.036979675,0.099,0.235294118,0,1,0.05,4
0.07973,0.079956055,0.099,0.235294118,0,1,0.75,4
0.19621,0.068346024,0.299,0.235294118,0,0.925,0.05,4
0.07315,0.0682621,0.399,0.235294118,0,0.925,0.3,4
0.00118,0.170799255,0,0.705882353,0.909090909,0.925,0.05,3
2.90996,0.095998764,0,0.235294118,0.454545455,0.925,0.1,3.5
0.02785,0.015464783,0.399,0.235294118,0.363636364,0.925,1.3,4
0.54408,0.801176071,0.699,0.705882353,0,0.925,0.4,3.5
0.08138,0.130311966,0.999,0.235294118,0,0.925,0.65,4
1.2319,0.001428884,0,0.235294118,0.772727273,1.175,0.05,3
0.2381,0.024208106,0.099,0.705882353,0,1.125,0.05,3.5
0.54192,0.259923935,0,0.235294118,0.454545455,0.925,0.05,4
0.20953,0.24287796,0,0.235294118,0.454545455,0.925,0.05,4
0.71609,0.189851761,0.999,0.705882353,0.272727273,0.925,0.7,4.5
0.32881,0.098628998,0,0.705882353,0.909090909,0.925,0.05,3.5
0.23201,0.149774551,0,1,0.409090909,0.925,0.25,2.5
0.17906,0.255764008,0,0.235294118,0.136363636,0.925,0.05,3
0.00927,0.268989563,7.499,0.235294118,0.727272727,0.925,1.05,3.5
0.1892,0.051681461,0.199,0.529411765,0,1.175,0.05,3.5
0.0003,0.222862244,0.099,0.235294118,0.227272727,0.925,0.15,3
0.00077,0.222724915,0,0.235294118,0.227272727,0.925,0.15,3
1.04539,0.147737503,0,0.235294118,0.590909091,0.925,0.65,4.5
0.04016,0.02387619,0.099,0.705882353,0.681818182,0.925,0.05,4
0.00299,0.033836365,0.199,0.235294118,0.863636364,0.95,0.05,4
0.05758,0.472803116,0.199,0.705882353,0,1,0.05,4
0.05565,0.128677368,0,0.529411765,0,0.925,0.85,4.5
2.13092,0.01597023,0.099,0.529411765,0,0.925,0.05,3.5
1.50158,0.237085342,0,0.235294118,0.090909091,0.925,0.4,4.5
0.06046,0.151571628,0.499,0.705882353,0,1.175,0.05,4
3.45046,0.175348282,0,0.235294118,0.727272727,0.925,1.8,4.5
0.3593,0.02461857,0.099,0.705882353,0,1.075,0.05,3.5
0.22557,0.039134566,0.099,0.235294118,0,1.175,0.05,4
0.00292,0.067052841,0.099,1,0.454545455,0.925,0.05,3
8.78563,0.24682045,0,0.705882353,0.272727273,0.925,0.9,4.5
0.00022,0.068920135,0,0.235294118,0.863636364,0.925,1.5,3.5
0.10472,0.119483948,0,1,0.454545455,0.925,0.05,3.5
0.00115,0.18771553,0,1,0.909090909,0.925,0.05,4
0.13915,0.230443954,0.199,0.235294118,0.090909091,0.925,0.4,4.5
0.0678,0.235275269,0.199,0.529411765,0,0.95,0.25,4
0.01701,0.148792267,0.799,0.235294118,0.045454545,0.925,1.05,4
0.00006,0.011955261,0.199,0.235294118,0.590909091,0.925,0.4,3.5
0.00019,0.138010025,0,0.235294118,0.318181818,0.925,0.05,3
0.03483,0.024097443,0.499,0.235294118,0.954545455,0.925,0.7,4.5
0.02838,0.099443436,0,0.235294118,0.681818182,0.925,0.6,3
1.17889,0.220720291,0,0.235294118,0.636363636,0.95,0.05,3
0.5071,0.192220649,0.099,0.529411765,0,1.125,0.05,3.5
0.0396,0.04577446,0.299,0.235294118,0.090909091,0.925,0.05,4.5
0.24258,0.178987503,0,0.235294118,0.636363636,0.925,0.05,3
0.37522,0.144727707,0,0.235294118,0.454545455,0.925,0.05,4
0.49578,0.336774826,0,0.235294118,0.045454545,0.925,1,3.5
0.00626,0.105049133,0.099,0.235294118,0.636363636,0.95,0.1,4
0.09286,0.427053452,0.199,0.235294118,0,0.95,0.05,4
1.9067,0.244007111,0,1,0.454545455,0.925,2.25,3.5
0.02429,0.098901749,1.999,0.235294118,0.727272727,0.925,0.8,4.5
0,0.006286621,0.399,0.235294118,0.227272727,0.925,0.15,0
0.12811,0.201475143,0,0.235294118,0.727272727,0.925,1.1,3.5
0.32338,0.166124344,0.199,0.235294118,0.681818182,0.925,0.5,4
0.00262,0.025421143,0.499,0.705882353,0,1,0.05,4
0.09657,0.230119705,0.099,0.235294118,0,0.95,0.6,4.5
0.18332,0.002996445,0.299,0.235294118,0,0.925,0.1,4.5
0.5362,0.093448639,0,0.705882353,0.590909091,0.95,0.75,4
0.38533,0.188465118,0.099,0.235294118,0.681818182,0.925,0.55,2.5
0.0004,0.028553009,0.099,0.235294118,0.863636364,0.925,0.35,3.5
0.00472,0.059316635,0.199,0.235294118,0,0.925,0.05,4
3.03856,0.25151825,0,0.235294118,0.863636364,0.925,0.1,4.5
0.0207,0.101791382,0,0.235294118,0.454545455,0.925,0.05,2.5
0.07941,0.015706256,0.299,0.235294118,0,1.175,0.05,4
1.36833,0.429750443,0,0.705882353,0.590909091,0.925,0.3,3.5
1.12886,0.149406433,0,0.705882353,0.909090909,0.925,0.05,3.5
0.26353,0.276046753,0,0.235294118,0.136363636,0.925,0.1,3.5
1.71055,0.038734436,0,0.705882353,0.636363636,0.95,0.05,3
0.0454,0.052032471,0.299,0.529411765,0,1.075,0.75,4
0.01926,0.38800621,0,0.235294118,0.818181818,0.95,0.15,3
0.14345,0.062980652,0.399,0.705882353,0.909090909,0.925,0.05,4
0.0134,0.037809372,0.499,0.235294118,0.818181818,0.95,0.05,4.5
0.31912,0.188772202,0.399,0.235294118,0.5,0.925,0.45,4.5
3.54058,0.392215729,0,1,0.909090909,0.925,1.65,3.5
0.00248,0.20526123,0,0.235294118,0.363636364,0.925,0.05,4
0.11691,0.145374298,0,0.705882353,0.909090909,0.925,0.05,3.5
0.00381,0.018526077,0.199,0.705882353,0.636363636,0.95,0.05,3
0.18884,0.083171844,0,0.529411765,0.636363636,0.925,0.05,4
0.0741,0.056568146,0.299,0.529411765,0.181818182,0.925,0.05,4
0.15175,0.700674057,0.199,0.235294118,0,0.95,0.3,4
0.03166,0.180332184,0.099,0.235294118,0.5,0.925,0.25,4
0.88885,0.315044403,0,0.705882353,0.136363636,0.925,0.05,4.5
0.00882,0.678916931,0.999,0.705882353,0,1.075,0.05,5
0.01729,0.082208633,0.399,1,0.818181818,0.925,0.15,4
0.43682,0.208755493,0,0.235294118,0.454545455,0.925,0.05,3.5
0.00861,0.184295654,0.099,0.235294118,0.636363636,1,0.05,2
0.07469,0.144702911,0,0.705882353,0.590909091,0.925,0.1,3.5
0.04186,0.176013947,0,0.235294118,0.136363636,0.925,0.05,3.5
0.04885,0.381767273,0,0.705882353,0.636363636,0.95,0.1,3.5
0.0397,0.061088562,0.499,1,0,1,0.25,4
1.35744,0.195594788,0,0.235294118,0.272727273,0.925,0.35,4
0.18841,0.04202652,0,0.235294118,0.409090909,0.95,1.45,4
0.01438,0.098035812,0.399,0.235294118,0.727272727,0.925,0.5,4
0.10298,0.281982422,0,0.235294118,0.590909091,0.925,0.75,4.5
0.01842,0.08814621,0.099,0.235294118,0.045454545,0.95,0.05,3.5
0.02548,0.111473083,0.199,0.235294118,0.772727273,0.925,0.05,4
0.00319,0.051795959,0.099,0.705882353,0,0.95,0.25,3
0.34507,0.113576889,0,0.705882353,0.136363636,0.925,0.05,3.5
0.26482,0.362073898,0.099,0.235294118,0,0.925,0.3,3.5
0.00273,0.09214592,0,0.705882353,0.909090909,0.925,0.05,3
0.08331,0.274028778,0.299,0.705882353,0.272727273,0.925,0.75,4
0.17023,0.233596802,0.099,0.235294118,0,1,0.05,4
0.01101,0.117937088,0.499,0.235294118,0,0.95,0.05,4
0.01193,0.028524399,0.099,1,0,1,0.05,4
0.00035,0.13004303,0,1,0.454545455,0.925,0.05,2.5
0.04088,0.061185863,0.199,0.235294118,0,1.175,0.05,4
0.63943,0.098387457,0.499,1,0,1.175,0.05,4
0.70286,0.272891998,0,0.235294118,0.136363636,0.925,0.05,3
0.0115,0.046094894,0,0.235294118,0.5,0.925,0.95,2.5
0.5463,0.16673851,0,0.235294118,0.136363636,0.925,0.05,2.5
0.98777,0.07585144,0,0.235294118,0.636363636,0.925,0.6,3
0.00649,0.136592865,0.099,0.235294118,0.681818182,0.925,0.05,4
0.60236,0.156288147,0,0.705882353,0.636363636,0.925,0.05,3
0.00115,0.14276123,0,0.235294118,0.863636364,0.925,0.05,3.5
0.26732,0.069551652,0.099,1,0,1.075,0.05,4
0.02722,0.048685074,0.199,0.235294118,0.136363636,0.925,0.05,4.5
0.11013,0.200824738,0,0.235294118,0.136363636,0.925,0.05,3.5
5.07706,0.284427643,0,0.235294118,0.590909091,0.925,0.95,4.5
0.00397,0.208662033,0,0.235294118,0.363636364,0.925,0.8,4.5
0.00196,0.066802979,0.999,0.235294118,0.045454545,0.95,0.1,4
0.24553,0.092376709,0.399,0.529411765,0.909090909,0.95,1.3,4
0.12557,0.212493896,0.299,0.235294118,0.681818182,0.925,0.75,3.5
0.26227,0.169998169,0,0.529411765,0.272727273,0.925,0.7,4
0.28388,0.016431808,0.499,0.235294118,0.5,0.95,0.45,5
0.00282,0.129478455,0.299,0.235294118,0.590909091,0.95,0.05,4
0.19296,0.014467239,0.099,0.235294118,0,0.925,0.05,4
1.83425,0.165222168,0,0.705882353,0.636363636,0.925,0.5,4.5
8.24451,0.327762604,0,0.235294118,0,0.95,0.5,4.5
0.00512,0.157936096,0,0.235294118,0.363636364,0.95,0.1,3.5
0.00315,0.052148819,0.299,0.235294118,0.818181818,0.925,1.55,3.5
0.00268,0.244869232,0,0.235294118,0.363636364,0.925,0.3,3.5
0.00438,0.010086223,0.199,0.235294118,0,1.125,0.05,4.5
0.00187,0.236309052,0,0.235294118,0.727272727,0.925,0.15,3.5
0.15142,1.637048721,0.499,1,0,0.95,0.3,4
0.30552,0.165353775,0,0.235294118,0.363636364,0.925,0.05,3
0.09744,1.513879776,0.299,0.705882353,0,0.925,0.3,3.5
0.13482,0.053302765,0,0.235294118,0.772727273,0.95,0.4,4.5
0.17516,0.013246536,0,0.235294118,0.227272727,0.925,0.05,3.5
1.86653,0.063435672,0,0.235294118,0,1.075,0.05,3.5
0.10031,0.039955139,0.099,0.235294118,0.636363636,1.075,0.05,4
0.00081,0.182313919,0,0.235294118,0.636363636,0.925,0.05,3
0.09854,0.041535163,0.099,0.235294118,0,1.175,0.05,4
0.01093,0.019058228,0.299,0.529411765,0.363636364,0.95,0.05,4
0.04475,0.246763229,0.299,0.235294118,0.590909091,0.925,0.1,4.5
0.09405,0.087884903,0.299,0.235294118,0,0.925,0.05,4
0.02417,0.186355591,0.199,0.235294118,0.590909091,0.95,0.05,4.5
0.02923,0.32566452,0.099,0.235294118,0.5,0.925,0.35,4.5
0.08657,0.025566101,0.299,0.529411765,0.636363636,0.95,0.05,3.5
0.0007,0.021177292,0.099,0.235294118,0.681818182,0.925,0.25,2
0.00162,0.290307999,0,1,0.909090909,0.925,0.1,4
0.00005,0.072118759,0.099,0.235294118,0.818181818,1,0.1,4
0.12354,0.033302736,0.099,0.705882353,0,1.175,0.05,4
0.00269,0.179998398,0,0.705882353,0.409090909,0.925,0.05,3
0,0.014974594,0.399,0.529411765,0.954545455,0.925,0.05,0
4.26463,0.196285248,0.099,0.529411765,0,0.95,0.25,5
0.07265,0.371757507,0,1,0.409090909,0.925,0.1,3.5
0.00844,0.455448151,0,1,0.818181818,0.925,0.1,4
0.00101,0.229944229,0,0.705882353,0.636363636,0.925,0.05,4
0.34428,0.293600082,0,1,0.409090909,0.925,1.5,4.5
0.36946,0.140838623,0.199,0.235294118,0,0.95,0.15,4.5
0.2109,0.126945496,0,0.235294118,0.227272727,0.925,0.05,4.5
0.00653,0.157337189,0.299,0.705882353,0,0.925,1.55,4.5
0.01118,0.186950684,0.399,0.235294118,0.772727273,0.925,1.45,4.5
0.00348,0.013679504,0.199,0.235294118,0.045454545,1,0.05,4
0.00207,0.046747329,0.199,0.529411765,0.318181818,1,1.7,3.5
0.05,0.080911636,0,0.705882353,0.590909091,0.925,0.5,4.5
0.15188,0.15618515,0.399,0.705882353,0.590909091,0.925,0.1,4.5
0.18572,0.221618652,0,0.705882353,0.909090909,0.925,0.05,4.5
0.06403,0.142295837,0.499,0.235294118,0,1.075,0.05,4.5
4.17779,0.237268448,0,0.705882353,0.136363636,0.925,0.5,4.5
0.00009,0.090932846,0.499,0.705882353,0.772727273,0.95,0.25,5
0.00107,0.057699203,0.099,0.235294118,0.636363636,0.925,0.05,2.5
0.00072,0.015037524,0.199,0.235294118,0.818181818,1.175,0.05,2
0.02044,0.0291996,0.299,0.529411765,0,0.925,0.05,3.5
0.16683,0.152507782,0,0.235294118,0.454545455,0.925,0.1,3.5
0.01455,0.090712348,0.099,0.705882353,0,1.175,0.05,3
0.15056,1.082855225,0.499,1,0,1,0.15,4
0.00249,0.018451691,0.099,0.235294118,0.681818182,0.925,0.05,4.5
0.06091,0.213912964,0.799,0.529411765,0,0.95,0.4,4
0.02754,0.371505737,0.799,0.529411765,0,0.95,0.3,4
0.0987,0.986745834,0.499,0.705882353,0,1,0.05,4.5
0.82602,0.131347656,0,0.529411765,0.272727273,0.925,1.15,4
0,0.273933411,0.799,0.235294118,0.363636364,1,0.05,0
0.00762,0.168087006,0.199,0.235294118,0.772727273,0.925,0.05,4
0.0016,0.32460022,0.199,0.235294118,0.772727273,0.925,0.05,4
0.00009,0.348390579,0,1,0.136363636,0.925,0.05,3
2.60965,0.282869339,0,0.705882353,0.409090909,0.925,0.7,4
0.02305,0.008319855,0.199,0.235294118,0.681818182,0.925,0.2,4
0.00137,0.066083908,0.499,0.235294118,0.363636364,0.925,0.5,4
0.11999,0.059362411,0,0.235294118,0.636363636,0.925,0.05,4
0.01995,0.040552139,0.199,0.705882353,0.681818182,0.95,0.7,4.5
0.35045,0.191944122,0.299,0.235294118,0.272727273,0.925,0.3,4.5
0.00343,0.075597763,0.099,0.235294118,0.636363636,0.95,1.5,4
0.01824,0.410522461,0.199,0.235294118,0.636363636,0.6,1.1,4
0.39642,0.128629684,0,0.235294118,0.454545455,0.925,0.05,4
6.79055,0.189884186,0,0.235294118,0,0.95,0.55,4.5
0.17594,0.227682114,0.999,0.235294118,0.045454545,0.925,0.7,4
0.03531,0.283037186,0.199,0.235294118,0,0.95,0.05,4
0.0108,0.257133484,0.399,0.235294118,0.772727273,0.925,0.05,3.5
0.11421,0.197408676,0,0.235294118,0.227272727,0.925,0.05,4
6.98516,0.194814682,0.199,0.235294118,0,0.95,0.65,4.5
0.04497,0.059700012,0.399,0.705882353,0.636363636,0.6,0.05,4
1.63598,0.420696259,0.099,0.529411765,0,0.6,0.25,5
0.39678,0.428394318,0.999,0.235294118,0,0.6,0.3,3.5
0.01809,0.06072998,0.899,0.235294118,0.045454545,0.6,0.05,4.5
0.00624,0.04274559,0.499,0.235294118,0.727272727,0.925,0.05,3.5
0.03761,0.065979004,0.299,0.235294118,0.681818182,1,0.05,4.5
0.00353,0.059761047,0.399,0.705882353,0.090909091,0.6,0.05,4
0.06503,0.279809952,0.499,0.235294118,0.772727273,0.6,0.6,4.5
0.00071,0.056383133,0.099,0.235294118,0,0.925,0.2,3
3.08844,0.232860565,0,0.235294118,0.636363636,0.925,1,3.5
0.03909,0.06652832,0.999,0.235294118,0.272727273,0.6,0.7,4.5
0.00308,0.059522629,0.299,0.705882353,0.318181818,1,0.35,4.5
0.11156,0.082141876,0.999,0.235294118,0.045454545,0.6,0.05,4.5
0.08542,0.063907623,0.499,0.235294118,0.681818182,0.65,0.05,4.5
0.05853,0.066315023,0.499,1,0,0.65,0.05,3.5
0.01506,0.436088562,0.199,0.529411765,0,0.65,0.3,4
0.01649,0.249361038,0,0.235294118,0.409090909,0.925,0.15,3.5
0.7889,0.159673691,0,0.705882353,0.636363636,0.925,0.05,3
0.02147,0.409210205,0.399,0.529411765,0,0.6,0.05,4
0.8911,0.328132629,0,0.235294118,0,0.6,0.5,4.5
2.08648,0.110084534,0,0.235294118,0.090909091,0.6,0.05,4
0.00856,0.020316226,0.199,0.705882353,0.636363636,0.65,0.05,2.5
0.07825,0.007781982,0.399,0.235294118,0.045454545,1.075,0.05,4.5
0.07033,0.117305756,0.999,0.235294118,0.5,0.925,0.55,4
0.04255,0.123191833,0.199,0.235294118,0.181818182,0.95,0.05,4
0.0323,0.126796722,0.599,0.235294118,0.318181818,0.925,0.35,4.5
0.54175,0.308731079,0,0.235294118,0.181818182,0.6,0.45,4.5
0.00308,0.063064575,0.499,0.235294118,0.772727273,0.6,0.05,4
0.02602,0.04240036,0.099,0.529411765,0,0.925,0.05,3
0.2911,0.19978714,0,1,0.045454545,0.925,0.45,4.5
0.00273,0.136390686,0.199,0.235294118,0.181818182,0.65,0.05,3.5
0.15654,0.084159851,0,0.235294118,0.681818182,0.925,0.1,4.5
0.00189,0.030347824,0,0.705882353,0.636363636,0.925,0.45,2.5
0.00829,0.046289444,0.099,0.235294118,0.727272727,0.6,0.35,4.5
0.00663,0.108896255,0.899,0.235294118,0.681818182,0.925,0.05,5
3.59832,0.13225174,0,0.235294118,0,1,0.35,4.5
0.09011,0.209751129,0,0.235294118,0.636363636,0.925,0.3,3.5
0.17667,0.278533936,0.499,0.235294118,0.590909091,0.925,0.75,4.5
0.6545,0.074216843,0,0.235294118,0.954545455,0.925,0.9,4
0.31261,0.196712494,0,0.235294118,0.363636364,0.925,2,4.5
0.09885,0.026376724,0.099,0.235294118,0,1,0.05,4
0.11091,0.209575653,0,0.235294118,0.636363636,0.925,0.3,3
1.32703,0.120523453,0,0.235294118,0.909090909,0.925,0.05,4
0.00286,0.069219589,0.499,0.235294118,0.363636364,0.6,0.05,2.5
